tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
tt0202314,movie,Deep Core,Deep Core,0,2000.0,,80,"Action,Sci-Fi,Thriller"
tt0202360,movie,Frost,Frost,0,2004.0,,99,"Horror,Thriller"
tt0202402,movie,Whatever It Takes,Whatever It Takes,0,2000.0,,94,"Comedy,Drama,Romance"
tt0202452,movie,"Leif Erickson, Discoverer of North America","Leif Erickson, Discoverer of North America",0,2000.0,,85,"Adventure,Animation"
tt0202458,movie,Love.com,Love.com,0,2002.0,,85,Thriller
tt0202470,movie,Rock Star,Rock Star,0,2001.0,,105,"Drama,Music"
tt0202487,movie,My Next Funeral,My Next Funeral,0,2000.0,,77,Comedy
tt0202560,movie,Rope Art,Rope Art,0,2000.0,,100,Mystery
tt0202623,movie,The Third Wheel,The Third Wheel,0,2002.0,,91,"Comedy,Romance"
tt0202641,movie,Two Family House,Two Family House,0,2000.0,,108,"Comedy,Drama,Romance"
tt0202677,movie,The Way of the Gun,The Way of the Gun,0,2000.0,,119,"Action,Crime,Drama"
tt0202695,movie,Numb,Numb,0,2003.0,,77,Sci-Fi
tt0202711,movie,Swimming,Swimming,0,2000.0,,98,Drama
tt0202829,movie,Chasing Indigo,Chasing Indigo,0,2000.0,,75,"Comedy,Romance"
tt0202856,movie,Double Parked,Double Parked,0,2000.0,,98,"Comedy,Drama"
tt0202989,movie,Intern,The Intern,0,2000.0,,90,Comedy
tt0203009,movie,Moulin Rouge!,Moulin Rouge!,0,2001.0,,127,"Drama,Musical,Romance"
tt0203019,movie,Men of Honor,Men of Honor,0,2000.0,,129,"Biography,Drama"
tt0203047,movie,Overnight Sensation,Overnight Sensation,0,2000.0,,90,Comedy
tt0203053,movie,Pilgrim,Pilgrim,0,2000.0,,96,"Action,Mystery,Thriller"
tt0203078,movie,Rocky Road,Rocky Road,0,2001.0,,90,"Drama,Romance"
tt0203119,movie,Sexy Beast,Sexy Beast,0,2000.0,,89,"Crime,Drama,Thriller"
tt0203144,movie,Something Sweet,Something Sweet,0,2000.0,,100,Drama
tt0203166,movie,Together,Tillsammans,0,2000.0,,106,"Comedy,Drama,Romance"
tt0203206,movie,The Wise Ones,The Wise Ones,0,2001.0,,79,Comedy
tt0203230,movie,You Can Count on Me,You Can Count on Me,0,2000.0,,111,Drama
tt0203289,movie,American Desi,American Desi,0,2001.0,,100,"Comedy,Drama,Romance"
tt0203297,movie,"Love, Money, Love","L'amour, l'argent, l'amour",0,2000.0,,137,"Drama,Romance"
tt0203536,movie,A Good Night to Die,A Good Night to Die,0,2003.0,,100,"Action,Comedy,Thriller"
tt0203540,movie,Greenfingers,Greenfingers,0,2000.0,,91,"Comedy,Crime,Drama"
tt0203580,movie,Illicit Lovers,Illicit Lovers,0,2000.0,,93,"Comedy,Drama,Romance"
tt0203584,movie,A Neapolitan Spell,Incantesimo napoletano,0,2002.0,,82,Comedy
tt0203632,movie,The Princess and the Warrior,Der Krieger und die Kaiserin,0,2000.0,,135,"Drama,Mystery,Romance"
tt0203755,movie,One Night at McCool's,One Night at McCool's,0,2001.0,,93,"Comedy,Crime"
tt0203830,movie,Reaper,Reaper,0,2000.0,,96,"Horror,Mystery,Thriller"
tt0203835,movie,The Alternate,The Alternate,0,2000.0,,95,"Action,Drama"
tt0203912,movie,Sin's Kitchen,Sin's Kitchen,0,2004.0,,91,Drama
tt0203940,movie,Spiders,Spiders,0,2000.0,,94,"Horror,Sci-Fi,Thriller"
tt0203952,movie,Straight Out of Compton,Straight Out of Compton,0,2003.0,,80,Crime
tt0203975,movie,Tart,Tart,0,2001.0,,94,"Crime,Drama,Romance"
tt0204137,movie,Animal Factory,Animal Factory,0,2000.0,,94,"Crime,Drama"
tt0204175,movie,Boys and Girls,Boys and Girls,0,2000.0,,94,"Comedy,Drama,Romance"
tt0204250,movie,Death of a Saleswoman,Death of a Saleswoman,0,2006.0,,77,"Comedy,Mystery"
tt0204313,movie,Exorcist: The Beginning,Exorcist: The Beginning,0,2004.0,,114,"Horror,Mystery,Thriller"
tt0204322,movie,Firecracker,Firecracker,0,2005.0,,112,"Crime,Drama,Mystery"
tt0204350,movie,Poor White Trash,Poor White Trash,0,2000.0,,85,"Comedy,Crime"
tt0204352,movie,Greasewood Flat,Greasewood Flat,0,2003.0,,121,"Comedy,Drama"
tt0204382,movie,Home Sweet Hoboken,Home Sweet Hoboken,0,2000.0,,92,Comedy
tt0204619,movie,Secret Needs,Secret Needs,0,2001.0,,90,"Drama,Romance"
tt0204626,movie,The Watcher,The Watcher,0,2000.0,,97,"Crime,Drama,Mystery"
tt0204640,movie,Sordid Lives,Sordid Lives,0,2000.0,,111,"Comedy,Romance"
tt0204679,movie,Astronomy of Errors,Astronomy of Errors,0,2000.0,,84,"Comedy,Romance,Sci-Fi"
tt0204698,movie,Trifling with Fate,Trifling with Fate,0,2000.0,,93,"Comedy,Music,Romance"
tt0204700,movie,Trouble Every Day,Trouble Every Day,0,2001.0,,101,"Drama,Horror,Thriller"
tt0204761,movie,Fidelity,La fidélité,0,2000.0,,166,Drama
tt0204885,movie,Being Considered,Being Considered,0,2000.0,,80,Comedy
tt0204932,movie,A Summer Tale,Den bästa sommaren,0,2000.0,,91,"Comedy,Drama,Family"
tt0204933,movie,Camera Obscura,Camera Obscura,0,2000.0,,99,"Crime,Drama,Thriller"
tt0204946,movie,Bring It On,Bring It On,0,2000.0,,98,"Comedy,Romance,Sport"
tt0205177,movie,Kevin & Perry Go Large,Kevin & Perry Go Large,0,2000.0,,82,"Comedy,Music"
tt0205271,movie,Dr. T & the Women,Dr. T & the Women,0,2000.0,,122,"Comedy,Drama,Romance"
tt0205380,movie,Sanam Teri Kasam,Sanam Teri Kasam,0,2009.0,,170,"Action,Drama,Romance"
tt0205418,movie,The Smokers,The Smokers,0,2000.0,,96,Thriller
tt0205461,movie,Thomas and the Magic Railroad,Thomas and the Magic Railroad,0,2000.0,,85,"Adventure,Comedy,Drama"
tt0205498,movie,Venus and Mars,Venus and Mars,0,2001.0,,94,"Comedy,Romance"
tt0205521,movie,What's Eating You?,What's Eating You?,0,2000.0,,95,Comedy
tt0205526,movie,Wildflower,Wildflower,0,2000.0,,92,Thriller
tt0205729,movie,Airboss III: The Payback,Airboss III: The Payback,0,2000.0,,92,"Action,Adventure"
tt0205738,movie,AmnesiA,AmnesiA,0,2001.0,,90,"Comedy,Drama,Mystery"
tt0205778,movie,A Question of Faith,Blessed Art Thou,0,2000.0,,90,"Drama,Fantasy"
tt0205873,movie,The Dish,The Dish,0,2000.0,,101,"Comedy,Drama,History"
tt0205936,movie,Five Seconds to Spare,Five Seconds to Spare,0,2000.0,,99,"Crime,Mystery,Thriller"
tt0206075,movie,The King's Guard,The King's Guard,0,2000.0,,92,Adventure
tt0206088,movie,Bundle of Joy,LiebesLuder,0,2000.0,,91,Comedy
tt0206098,movie,Alma Mater,Alma Mater,0,2002.0,,80,Drama
tt0206113,movie,Madison,Madison,0,2001.0,,94,"Drama,Sport"
tt0206184,movie,On Edge,On Edge,0,2001.0,,93,"Comedy,Romance,Sport"
tt0206211,movie,A Pocket Full of Dreams,A Pocket Full of Dreams,0,2001.0,,100,Drama
tt0206223,movie,Press Run,Press Run,0,2000.0,,93,Thriller
tt0206226,movie,Psycho Beach Party,Psycho Beach Party,0,2000.0,,95,"Comedy,Horror,Mystery"
tt0206275,movie,Save the Last Dance,Save the Last Dance,0,2001.0,,112,"Drama,Music,Romance"
tt0206314,movie,Joy Ride,Joy Ride,0,2001.0,,97,"Action,Mystery,Thriller"
tt0206367,movie,The Trumpet of the Swan,The Trumpet of the Swan,0,2001.0,,75,"Animation,Drama,Family"
tt0206420,movie,Woman on Top,Woman on Top,0,2000.0,,92,"Comedy,Fantasy,Romance"
tt0206545,movie,Along for the Ride,Along for the Ride,0,2000.0,,99,Drama
tt0206608,movie,The Farewell,Abschied - Brechts letzter Sommer,0,2000.0,,97,"Biography,Comedy,Drama"
tt0206634,movie,Children of Men,Children of Men,0,2006.0,,109,"Action,Drama,Sci-Fi"
tt0206694,movie,Somewhere in the Night,Dos hermanos,0,2000.0,,90,Drama
tt0206742,movie,Fast Food Fast Women,Fast Food Fast Women,0,2000.0,,95,"Comedy,Romance"
tt0206762,movie,Friends and Family,Friends and Family,0,2001.0,,87,"Comedy,Crime"
tt0206778,movie,2 Birds with 1 Stallone,2 Birds with 1 Stallone,0,2002.0,,76,Drama
tt0206917,movie,The Man Who Cried,The Man Who Cried,0,2000.0,,100,"Drama,Music,Romance"
tt0206926,movie,Maybe Baby,Maybe Baby,0,2000.0,,104,"Comedy,Romance"
tt0206963,movie,My First Mister,My First Mister,0,2001.0,,109,"Comedy,Drama,Romance"
tt0207036,movie,Luck of the Draw,Luck of the Draw,0,2000.0,,101,"Crime,Drama,Thriller"
tt0207161,movie,Time Share,Time Share,0,2000.0,,87,"Comedy,Family,Romance"
tt0207163,movie,Tolerance,Tolerância,0,2000.0,,100,"Drama,Thriller"
tt0207198,movie,What to Do in Case of Fire,"Was tun, wenn's brennt?",0,2001.0,,101,"Action,Comedy,Drama"
tt0207201,movie,What Women Want,What Women Want,0,2000.0,,127,"Comedy,Fantasy,Romance"
tt0207333,movie,Believe,Believe,0,2000.0,,96,"Family,Horror"
tt0207337,movie,The Big Thing,The Big Thing,0,2000.0,,90,Comedy
tt0207377,movie,Chain of Command,Chain of Command,0,2000.0,,96,"Action,Adventure,Thriller"
tt0207501,movie,The Guardian,The Guardian,0,2000.0,,100,"Action,Thriller"
tt0207524,movie,How to Kill Your Neighbor's Dog,How to Kill Your Neighbor's Dog,0,2000.0,,107,"Comedy,Drama"
tt0207585,movie,Lloyd,Lloyd,0,2001.0,,74,"Comedy,Drama,Family"
tt0207631,movie,Nostradamus,Nostradamus,0,2000.0,,88,"Action,Adventure,Sci-Fi"
tt0207635,movie,Ocean Park,Ocean Park,0,2002.0,,100,Thriller
tt0207638,movie,Here's to Life!,Here's to Life!,0,2000.0,,94,Drama
tt0207745,movie,"A Girl, Three Guys, and a Gun","A Girl, Three Guys, and a Gun",0,2000.0,,85,"Comedy,Drama"
tt0207988,movie,The Sleepy Time Gal,The Sleepy Time Gal,0,2001.0,,108,Drama
tt0208003,movie,Big Momma's House,Big Momma's House,0,2000.0,,99,"Action,Comedy,Crime"
tt0208017,movie,Broke Even,Broke Even,0,2000.0,,94,"Crime,Drama,Romance"
tt0208037,movie,The Chaos Factor,The Chaos Factor,0,2000.0,,95,"Action,Drama,Thriller"
tt0208050,movie,Chump Change,Chump Change,0,2000.0,,89,"Comedy,Romance"
tt0208092,movie,Snatch,Snatch,0,2000.0,,104,"Comedy,Crime"
tt0208196,movie,Happy Accidents,Happy Accidents,0,2000.0,,110,"Comedy,Romance"
tt0208204,movie,Hidden Passion,Hidden Passion,0,2000.0,,93,"Romance,Thriller"
tt0208298,movie,The Miracle Maker,The Miracle Maker,0,2000.0,,90,"Animation,Biography,Drama"
tt0208412,movie,Confessions of a Florist,Rose's,0,2003.0,,95,"Comedy,Drama"
tt0208491,movie,Ginostra,Ginostra,0,2002.0,,139,"Crime,Drama"
tt0208870,movie,Cóndor Crux,"Cóndor Crux, la leyenda",0,2000.0,,88,"Adventure,Animation,Sci-Fi"
tt0208874,movie,The Contender,The Contender,0,2000.0,,126,"Drama,Thriller"
tt0208883,movie,Desire,Desire,0,2000.0,,97,"Drama,Romance,Thriller"
tt0208889,movie,To and Fro,De ida y vuelta,0,2000.0,,92,"Crime,Drama"
tt0208899,movie,Diary of a City Priest,Diary of a City Priest,0,2001.0,,77,Drama
tt0208910,movie,The Doghouse,The Doghouse,0,2000.0,,93,Thriller
tt0208911,movie,The King Is Alive,The King Is Alive,0,2000.0,,110,Drama
tt0208942,movie,Falling Through,Falling Through,0,2000.0,,96,"Crime,Thriller"
tt0208988,movie,Get Carter,Get Carter,0,2000.0,,102,"Action,Crime,Drama"
tt0208990,movie,The Son's Room,La stanza del figlio,0,2001.0,,99,Drama
tt0208993,movie,Downtown 81,Downtown 81,0,2000.0,,72,"Comedy,Drama,Music"
tt0209020,movie,Dying on the Edge,Dying on the Edge,0,2001.0,,85,Drama
tt0209037,movie,Everybody's Famous!,Iedereen beroemd!,0,2000.0,,97,"Comedy,Drama,Music"
tt0209077,movie,Ken Park,Ken Park,0,2002.0,,93,Drama
tt0209109,movie,Fourplay,Londinium,0,2001.0,,87,Comedy
tt0209144,movie,Memento,Memento,0,2000.0,,113,"Mystery,Thriller"
tt0209163,movie,The Mummy Returns,The Mummy Returns,0,2001.0,,130,"Action,Adventure,Fantasy"
tt0209180,movie,Sky Hook,Nebeska udica,0,2000.0,,95,"Drama,War"
tt0209253,movie,The Private Public,The Private Public,0,2001.0,,90,"Comedy,Drama"
tt0209279,movie,Return to the Secret Garden,Return to the Secret Garden,0,2000.0,,90,"Adventure,Family"
tt0209322,movie,Skipped Parts,Skipped Parts,0,2000.0,,100,"Comedy,Drama,Romance"
tt0209475,movie,The Wedding Planner,The Wedding Planner,0,2001.0,,103,"Comedy,Romance"
tt0209486,movie,Wish You Were Dead,Wish You Were Dead,0,2001.0,,100,"Comedy,Crime,Thriller"
tt0209941,movie,The Good Bastard,El bien esquivo,0,2001.0,,130,Drama
tt0209958,movie,The Cell,The Cell,0,2000.0,,107,"Crime,Horror,Sci-Fi"
tt0210065,movie,Gangster No. 1,Gangster No. 1,0,2000.0,,103,"Crime,Drama,Thriller"
tt0210070,movie,Ginger Snaps,Ginger Snaps,0,2000.0,,108,"Drama,Fantasy,Horror"
tt0210075,movie,Girlfight,Girlfight,0,2000.0,,110,"Drama,Sport"
tt0210094,movie,Happy Campers,Happy Campers,0,2001.0,,94,Comedy
tt0210149,movie,Lakeboat,Lakeboat,0,2000.0,,98,Drama
tt0210223,movie,Legend of the Phantom Rider,Legend of the Phantom Rider,0,2002.0,,100,"Action,Fantasy,Horror"
tt0210299,movie,Songcatcher,Songcatcher,0,2000.0,,109,"Drama,Music"
tt0210357,movie,Taliesin Jones,The Testimony of Taliesin Jones,0,2000.0,,93,"Drama,Family"
tt0210358,movie,Things You Can Tell Just by Looking at Her,Things You Can Tell Just by Looking at Her,0,2000.0,,109,"Drama,Romance"
tt0210362,movie,Tomorrow by Midnight,Tomorrow by Midnight,0,2001.0,,89,"Comedy,Drama,Thriller"
tt0210382,movie,The Weight of Water,The Weight of Water,0,2000.0,,114,"Crime,Drama,Mystery"
tt0210470,movie,50 Feet of String,50 Feet of String,0,2011.0,,53,"Fantasy,Mystery"
tt0210567,movie,Beautiful,Beautiful,0,2000.0,,112,"Comedy,Drama"
tt0210584,movie,Bootmen,Bootmen,0,2000.0,,95,"Comedy,Drama,Romance"
tt0210616,movie,Center Stage,Center Stage,0,2000.0,,115,"Drama,Music,Romance"
tt0210756,movie,In the Weeds,In the Weeds,0,2000.0,,91,"Comedy,Romance"
tt0210776,movie,Johnny Famous,Johnny Famous,0,2000.0,,80,Drama
tt0210816,movie,Looking for Jimmy,Looking for Jimmy,0,2002.0,,90,Drama
tt0210930,movie,Who Are You?,Quem És Tu?,0,2001.0,,112,"Drama,History"
tt0210945,movie,Remember the Titans,Remember the Titans,0,2000.0,,113,"Biography,Drama,Sport"
tt0210952,movie,Ritual,Ritual,0,2000.0,,78,Drama
tt0210953,movie,Road Dogz,Road Dogz,0,2002.0,,91,"Crime,Drama"
tt0211181,movie,102 Dalmatians,102 Dalmatians,0,2000.0,,100,"Adventure,Comedy,Family"
tt0211279,movie,Runners,Runners,0,2001.0,,90,Drama
tt0211296,movie,Chasing the Dragon,Chasing the Dragon,0,2000.0,,120,Drama
tt0211309,movie,Il cielo cade,Il cielo cade,0,2000.0,,102,"Drama,Music,Romance"
tt0211387,movie,Water Drops on Burning Rocks,Gouttes d'eau sur pierres brûlantes,0,2000.0,,82,"Comedy,Drama,Romance"
tt0211423,movie,House of the Generals,House of the Generals,0,2003.0,,111,Drama
tt0211443,movie,Jason X,Jason X,0,2001.0,,92,"Action,Horror,Sci-Fi"
tt0211465,movie,Knockaround Guys,Knockaround Guys,0,2001.0,,92,"Crime,Drama,Thriller"
tt0211492,movie,The Luzhin Defence,The Luzhin Defence,0,2000.0,,109,"Drama,Romance"
tt0211661,movie,Terror Tract,Terror Tract,0,2000.0,,96,"Comedy,Horror,Romance"
tt0211718,movie,Vengo,Vengo,0,2000.0,,90,"Biography,Drama,Musical"
tt0211915,movie,Amélie,Le fabuleux destin d'Amélie Poulain,0,2001.0,,122,"Comedy,Romance"
tt0211919,movie,Angst,Angst,0,2000.0,,86,"Comedy,Romance"
tt0211933,movie,Awake,Awake,0,2007.0,,84,"Crime,Drama,Mystery"
tt0211938,movie,Bait,Bait,0,2000.0,,119,"Action,Comedy,Crime"
tt0211941,movie,Beat,Beat,0,2000.0,,93,Drama
tt0211946,movie,Berlin Calling,Berlin Calling,0,2008.0,,109,"Comedy,Drama,Music"
tt0212048,movie,Cause of Death,Cause of Death,0,2001.0,,95,"Crime,Mystery,Romance"
tt0212059,movie,Clean and Narrow,Clean and Narrow,0,2000.0,,82,"Crime,Drama"
tt0212132,movie,The Tracker,The Tracker,0,2002.0,,90,"Drama,Western"
tt0212215,movie,A Place Nearby,Her i nærheden,0,2000.0,,100,Drama
tt0212271,movie,Lip Service,Lip Service,0,2001.0,,95,"Comedy,Drama"
tt0212292,movie,Kwik Stop,Kwik Stop,0,2001.0,,110,Comedy
tt0212294,movie,Lady in the Box,Lady in the Box,0,2001.0,,105,Mystery
tt0212298,movie,Last Ball,Last Ball,0,2001.0,,96,"Comedy,Drama"
tt0212338,movie,Meet the Parents,Meet the Parents,0,2000.0,,108,"Comedy,Romance"
tt0212346,movie,Miss Congeniality,Miss Congeniality,0,2000.0,,109,"Action,Comedy,Crime"
tt0212360,movie,Moving August,Moving August,0,2002.0,,96,Comedy
tt0212380,movie,Blow Dry,Blow Dry,0,2001.0,,90,"Comedy,Drama,Romance"
tt0212495,movie,La segunda noche,La segunda noche,0,2001.0,,105,Drama
tt0212604,movie,Tully,Tully,0,2000.0,,102,Drama
tt0212667,movie,An Intimate Friendship,An Intimate Friendship,0,2000.0,,85,"Drama,Romance"
tt0212712,movie,2046,2046,0,2004.0,,129,"Drama,Romance,Sci-Fi"
tt0212719,movie,75 Degrees in July,75 Degrees in July,0,2000.0,,100,Drama
tt0212720,movie,A.I. Artificial Intelligence,A.I. Artificial Intelligence,0,2001.0,,146,"Drama,Sci-Fi"
tt0212742,movie,After Alice,After Alice,0,2000.0,,100,"Crime,Drama,Mystery"
tt0212815,movie,Big Eden,Big Eden,0,2000.0,,118,"Comedy,Drama,Romance"
tt0212826,movie,Bread and Roses,Bread and Roses,0,2000.0,,110,Drama
tt0212827,movie,Bride of the Wind,Bride of the Wind,0,2001.0,,99,"Biography,Drama,Music"
tt0212830,movie,Bruiser,Bruiser,0,2000.0,,99,"Horror,Mystery"
tt0212867,movie,Soulkeeper,Soulkeeper,0,2001.0,,105,"Action,Adventure,Comedy"
tt0212873,movie,Cicadas,Cicadas,0,2000.0,,90,Drama
tt0212879,movie,Citizen Toxie: The Toxic Avenger IV,Citizen Toxie: The Toxic Avenger IV,0,2000.0,,109,"Action,Comedy,Fantasy"
tt0212881,movie,Last Stand,Last Stand,0,2000.0,,94,"Action,Sci-Fi"
tt0212910,movie,Delivering Milo,Delivering Milo,0,2001.0,,94,"Comedy,Drama,Fantasy"
tt0212974,movie,Groove,Groove,0,2000.0,,86,"Drama,Music"
tt0212985,movie,Hannibal,Hannibal,0,2001.0,,131,"Crime,Drama,Thriller"
tt0213113,movie,The Resurrection Game,The Resurrection Game,0,2001.0,,91,"Comedy,Horror,Mystery"
tt0213127,movie,Obstacles,Obstacles,0,2000.0,,75,"Action,Comedy,Crime"
tt0213149,movie,Pearl Harbor,Pearl Harbor,0,2001.0,,183,"Action,Drama,History"
tt0213203,movie,Rugrats in Paris,Rugrats in Paris: The Movie - Rugrats II,0,2000.0,,78,"Adventure,Animation,Comedy"
tt0213205,movie,Rustin,Rustin,0,2001.0,,101,"Comedy,Drama"
tt0213231,movie,Seducing Maarya,Seducing Maarya,0,2000.0,,107,"Drama,Romance"
tt0213266,movie,The Streetsweeper,The Streetsweeper,0,2002.0,,105,Drama
tt0213446,movie,The Amati Girls,The Amati Girls,0,2000.0,,91,Drama
tt0213561,movie,Christie Malry's Own Double-Entry,Christie Malry's Own Double-Entry,0,2000.0,,89,"Drama,Thriller"
tt0213642,movie,Fall: The Price of Silence,Fall,0,2001.0,,97,Action
tt0213690,movie,Ground Zero,Ground Zero,0,2000.0,,92,"Action,Drama"
tt0213790,movie,The Ladies Man,The Ladies Man,0,2000.0,,84,Comedy
tt0213802,movie,Legion of the Dead,Legion of the Dead,0,2001.0,,89,"Comedy,Horror"
tt0213847,movie,Malena,Malèna,0,2000.0,,108,"Drama,Romance,War"
tt0213890,movie,Mohabbatein,Mohabbatein,0,2000.0,,216,"Drama,Musical,Romance"
tt0213985,movie,Partition,Partition,0,2007.0,,116,"Drama,Romance"
tt0214032,movie,The Rage Within,The Rage Within,0,2001.0,,98,Action
tt0214106,movie,Sensual Friends,Sensual Friends,0,2001.0,,93,Drama
tt0214140,movie,Skeleton Woman,Skeleton Woman,0,2000.0,,80,Drama
tt0214277,movie,Very Mean Men,Very Mean Men,0,2000.0,,93,"Comedy,Crime"
tt0214388,movie,100 Girls,100 Girls,0,2000.0,,94,"Comedy,Romance"
tt0214520,movie,Ties and Ropes,Le bal des pantins,0,2001.0,,85,Drama
tt0214529,movie,Belphegor: Phantom of the Louvre,Belphégor - Le fantôme du Louvre,0,2001.0,,97,"Fantasy,Horror,Mystery"
tt0214548,movie,Bored Silly,Bored Silly,0,2000.0,,81,"Adventure,Comedy"
tt0214619,movie,Dead Dog,Dead Dog,0,2001.0,,90,"Comedy,Drama,Thriller"
tt0214638,movie,Doomsdayer,Doomsdayer,0,2000.0,,93,Action
tt0214646,movie,Dropping Out,Dropping Out,0,2000.0,,109,Comedy
tt0214723,movie,The Penny Promise,The Penny Promise,0,2001.0,,91,"Comedy,Romance"
tt0214728,movie,2000 AD,Gong yuan 2000 AD,0,2000.0,,109,"Action,Thriller"
tt0214757,movie,Held for Ransom,Held for Ransom,0,2000.0,,88,Thriller
tt0214871,movie,The Last Patrol,The Last Patrol,0,2000.0,,95,"Action,Drama,Sci-Fi"
tt0214878,movie,The Libertine,Le libertin,0,2000.0,,100,"Comedy,History"
tt0215129,movie,Road Trip,Road Trip,0,2000.0,,93,Comedy
tt0215135,movie,Route 666,Route 666,0,2001.0,,86,"Action,Horror,Thriller"
tt0215139,movie,Russian Doll,Russian Doll,0,2001.0,,90,"Comedy,Drama,Romance"
tt0215223,movie,Freeway Rhapsody,Sur un air d'autoroute,0,2000.0,,90,"Comedy,Fantasy"
tt0215232,movie,Table One,Table One,0,2000.0,,90,Comedy
tt0215458,movie,Just the Beginning,...und das ist erst der Anfang,0,2000.0,,95,"Comedy,Romance"
tt0215516,movie,Nobody's Baby,Nobody's Baby,0,2001.0,,110,"Comedy,Drama"
tt0215519,movie,Anna's Summer,Annas Sommer,0,2001.0,,107,Drama
tt0215545,movie,Bamboozled,Bamboozled,0,2000.0,,135,"Comedy,Drama,Music"
tt0215679,movie,Cowboys and Angels,Cowboys and Angels,0,2000.0,,97,"Comedy,Romance"
tt0215681,movie,Crazy,Crazy,0,2000.0,,97,Drama
tt0215719,movie,Dinner and a Movie,Dinner and a Movie,0,2001.0,,85,"Comedy,Romance"
tt0215727,movie,Downward Angel,Downward Angel,0,2001.0,,97,Thriller
tt0215750,movie,Enemy at the Gates,Enemy at the Gates,0,2001.0,,131,"Action,Drama,War"
tt0215841,movie,Hijack Stories,Hijack Stories,0,2000.0,,90,"Crime,Drama"
tt0215941,movie,Love Her Madly,Love Her Madly,0,2000.0,,92,"Drama,Thriller"
tt0216105,movie,Postmark Paradise,Postmark Paradise,0,2000.0,,92,Comedy
tt0216196,movie,Angel of Death,Semana Santa,0,2001.0,,91,"Drama,Thriller"
tt0216216,movie,The 6th Day,The 6th Day,0,2000.0,,123,"Action,Mystery,Sci-Fi"
tt0216250,movie,Surviving Paradise,Surviving Paradise,0,2000.0,,90,"Adventure,Drama"
tt0216256,movie,Xscape,Xscape,0,2000.0,,135,"Drama,Mystery,Sci-Fi"
tt0216279,movie,Wild About Harry,Wild About Harry,0,2000.0,,91,"Comedy,Drama,Romance"
tt0216290,movie,To Protect and Serve,To Protect and Serve,0,2001.0,,91,Comedy
tt0216417,movie,The Wog Boy,The Wog Boy,0,2000.0,,92,Comedy
tt0216522,movie,Second Life,Deuxième vie,0,2000.0,,100,"Comedy,Fantasy"
tt0216578,movie,Murderous Maids,Les blessures assassines,0,2000.0,,94,"Biography,Crime,Drama"
tt0216584,movie,Bob the Butler,Bob the Butler,0,2005.0,,90,"Comedy,Family"
tt0216587,movie,Bellyful,Le conte du ventre plein,0,2000.0,,105,"Comedy,Drama"
tt0216620,movie,Christina's House,Christina's House,0,2000.0,,97,"Crime,Horror,Mystery"
tt0216625,movie,Code Unknown,Code inconnu: Récit incomplet de divers voyages,0,2000.0,,118,Drama
tt0216651,movie,Vampire Hunter D: Bloodlust,Vampire Hunter D: Bloodlust,0,2000.0,,103,"Action,Animation,Drama"
tt0216669,movie,The Day the Ponies Come Back,The Day the Ponies Come Back,0,2000.0,,104,Drama
tt0216689,movie,Les Destinées,Les destinées sentimentales,0,2000.0,,180,"Drama,Romance"
tt0216746,movie,Bad Girls from Valley High,Bad Girls from Valley High,0,2005.0,,84,"Comedy,Romance"
tt0216772,movie,Turn It Up,Turn It Up,0,2000.0,,86,"Action,Crime,Drama"
tt0216787,movie,The Taste of Others,Le goût des autres,0,2000.0,,112,"Comedy,Drama,Romance"
tt0216799,movie,Harrison's Flowers,Harrison's Flowers,0,2000.0,,130,"Drama,Romance,War"
tt0216800,movie,With a Friend Like Harry...,"Harry, un ami qui vous veut du bien",0,2000.0,,117,"Comedy,Drama,Mystery"
tt0216837,movie,"It's Alright Ma, I'm Only Trying","It's Alright Ma, I'm Only Trying",0,2000.0,,87,Drama
tt0216841,movie,Jet Set,Jet Set,0,2000.0,,106,Comedy
tt0216890,movie,Amazon,Amazone,0,2000.0,,88,"Adventure,Comedy,Romance"
tt0216930,movie,My 5 Wives,My 5 Wives,0,2000.0,,100,Comedy
tt0216949,movie,Nothing But the Truth,Nothing But the Truth,0,2000.0,,85,Comedy
tt0216982,movie,Prison Song,Prison Song,0,2001.0,,94,"Crime,Drama"
tt0216990,movie,Leaving No Trace,Sin dejar huella,0,2000.0,,109,Drama
tt0217019,movie,Sade,Sade,0,2000.0,,100,"Biography,Drama,History"
tt0217031,movie,Second to Die,Second to Die,0,2002.0,,89,Thriller
tt0217086,movie,Devil in the Flesh 2,Devil in the Flesh 2,0,2000.0,,92,"Horror,Thriller"
tt0217107,movie,Trois,Trois,0,2000.0,,93,"Drama,Romance,Thriller"
tt0217119,movie,A Matter of Taste,Une affaire de goût,0,2000.0,,90,"Crime,Drama,Thriller"
tt0217135,movie,Vortex,Vortex,0,2001.0,,63,Sci-Fi
tt0217287,movie,Boricua's Bond,Boricua's Bond,0,2000.0,,105,Drama
tt0217319,movie,Chasing Holden,Chasing Holden,0,2003.0,,104,"Crime,Drama"
tt0217331,movie,The Convent,The Convent,0,2000.0,,79,"Comedy,Horror"
tt0217355,movie,Dancing at the Blue Iguana,Dancing at the Blue Iguana,0,2000.0,,123,"Drama,Mystery"
tt0217505,movie,Gangs of New York,Gangs of New York,0,2002.0,,167,"Crime,Drama"
tt0217570,movie,Inbetweeners,Inbetweeners,0,2001.0,,91,"Comedy,Romance"
tt0217621,movie,The List,The List,0,2000.0,,93,Thriller
tt0217630,movie,Loser,Loser,0,2000.0,,98,"Comedy,Romance"
